tf.Tensor([6.8764354e-04 2.6750509e-04 2.4782584e-04 9.9879706e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2665067e-06 1.5971467e-07 1.4910795e-07 9.9999839e-01], shape=(4,), dtype=float32)
tf.Tensor([4.4627985e-04 2.2887527e-05 1.8232129e-06 9.9952900e-01], shape=(4,), dtype=float32)
tf.Tensor([3.3234923e-07 4.5404272e-06 1.0788204e-06 9.9999410e-01], shape=(4,), dtype=float32)
tf.Tensor([2.8748173e-07 3.9059085e-09 7.5402271e-12 9.9999976e-01], shape=(4,), dtype=float32)
tf.Tensor([5.7076178e-02 1.6203425e-03 4.9595663e-04 9.4080746e-01], shape=(4,), dtype=float32)
tf.Tensor([2.3313268e-11 4.5674727e-12 7.8697045e-18 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([9.936735e-01 1.766237e-06 3.287308e-05 6.291836e-03], shape=(4,), dtype=float32)
tf.Tensor([1.8247555e-03 1.9842182e-06 1.0498239e-03 9.9712342e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9852335e-01 4.9679545e-07 1.1326899e-03 3.4341638e-04], shape=(4,), dtype=float32)
tf.Tensor([3.1365289e-03 1.8011966e-05 1.8013560e-07 9.9684530e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1943424e-08 8.0122600e-06 9.0344351e-05 9.9990147e-01], shape=(4,), dtype=float32)
tf.Tensor([0.07651981 0.00990944 0.6521728  0.261398  ], shape=(4,), dtype=float32)
tf.Tensor([5.0415343e-04 1.1963592e-05 7.7461846e-07 9.9948311e-01], shape=(4,), dtype=float32)
tf.Tensor([2.80666063e-06 1.07555664e-07 7.58765566e-08 9.99997020e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9941069e-01 1.8617493e-05 2.4814068e-07 5.7048933e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9997061e-01 1.6328726e-06 9.8851061e-08 2.7668777e-05], shape=(4,), dtype=float32)
tf.Tensor([8.4664994e-01 3.6115354e-04 1.3845425e-05 1.5297505e-01], shape=(4,), dtype=float32)
tf.Tensor([3.3405535e-02 4.7110905e-05 1.0215642e-05 9.6653712e-01], shape=(4,), dtype=float32)
tf.Tensor([7.5608218e-01 1.7767726e-04 4.8396096e-04 2.4325612e-01], shape=(4,), dtype=float32)
tf.Tensor([0.02635464 0.0036077  0.56071967 0.40931806], shape=(4,), dtype=float32)
tf.Tensor([9.5634073e-01 1.4103670e-04 8.2429182e-03 3.5275225e-02], shape=(4,), dtype=float32)
tf.Tensor([5.7449096e-01 9.1963448e-05 6.3005937e-05 4.2535403e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9901289e-01 1.7739110e-06 9.7070185e-08 9.8520494e-04], shape=(4,), dtype=float32)
tf.Tensor([3.0295245e-02 9.6070562e-06 9.5984519e-01 9.8499563e-03], shape=(4,), dtype=float32)
tf.Tensor([4.8311491e-04 1.0194249e-06 9.9909943e-01 4.1646737e-04], shape=(4,), dtype=float32)
tf.Tensor([4.1462641e-07 3.2761611e-07 2.2345317e-05 9.9997687e-01], shape=(4,), dtype=float32)
tf.Tensor([2.1958208e-02 1.5741754e-04 7.6223981e-01 2.1564452e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9992150e-01 4.3516204e-07 6.2154027e-07 7.7512341e-05], shape=(4,), dtype=float32)
tf.Tensor([7.5104415e-01 6.7106902e-04 2.1510355e-03 2.4613377e-01], shape=(4,), dtype=float32)
tf.Tensor([7.8630366e-04 9.3634677e-01 7.7175139e-04 6.2095266e-02], shape=(4,), dtype=float32)
tf.Tensor([4.2367447e-24 1.0000000e+00 1.5368080e-23 3.1108235e-13], shape=(4,), dtype=float32)
tf.Tensor([1.9709936e-03 9.8986381e-01 2.2920976e-05 8.1422552e-03], shape=(4,), dtype=float32)
tf.Tensor([6.3069093e-01 6.0245459e-04 3.6800534e-01 7.0115807e-04], shape=(4,), dtype=float32)
tf.Tensor([4.7617360e-10 7.1884831e-10 1.0000000e+00 4.1745572e-08], shape=(4,), dtype=float32)
tf.Tensor([4.9318410e-10 3.7720489e-09 9.9999946e-01 4.8869390e-07], shape=(4,), dtype=float32)
tf.Tensor([2.5610295e-11 8.8368785e-10 9.9999994e-01 1.4256779e-07], shape=(4,), dtype=float32)
tf.Tensor([2.9225796e-06 3.1507375e-06 9.9999017e-01 3.7971304e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9970728e-01 2.5383927e-04 3.4225841e-06 3.5460842e-05], shape=(4,), dtype=float32)
tf.Tensor([1.7149745e-13 8.6820403e-12 1.0000000e+00 6.4194094e-10], shape=(4,), dtype=float32)
tf.Tensor([2.0452924e-11 1.4844899e-08 9.9994606e-01 5.3909996e-05], shape=(4,), dtype=float32)
tf.Tensor([1.7078004e-11 1.6399833e-10 1.0000000e+00 5.3854969e-09], shape=(4,), dtype=float32)
tf.Tensor([1.5864387e-12 1.4355751e-09 1.0000000e+00 3.6902467e-10], shape=(4,), dtype=float32)
tf.Tensor([3.7590441e-06 8.2973365e-06 9.9996787e-01 1.9999667e-05], shape=(4,), dtype=float32)
tf.Tensor([1.04350314e-04 9.36295867e-01 2.10534217e-05 6.35787174e-02], shape=(4,), dtype=float32)
tf.Tensor([9.24047455e-03 3.14355566e-05 1.28407455e-05 9.90715265e-01], shape=(4,), dtype=float32)
tf.Tensor([4.2162985e-01 2.1214012e-04 5.7913621e-05 5.7810014e-01], shape=(4,), dtype=float32)
tf.Tensor([2.8976280e-02 7.9679124e-02 5.0929532e-04 8.9083517e-01], shape=(4,), dtype=float32)
tf.Tensor([8.0709442e-02 3.8718270e-05 1.7067937e-06 9.1925019e-01], shape=(4,), dtype=float32)
tf.Tensor([5.8149673e-02 1.7906299e-04 2.5168534e-05 9.4164604e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2047221e-09 1.2709181e-07 1.3258239e-08 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([3.2488520e-10 2.6865252e-10 1.2260433e-14 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([1.6066022e-15 9.9999994e-01 1.8604717e-20 7.6583902e-08], shape=(4,), dtype=float32)
tf.Tensor([2.3313268e-11 4.5674727e-12 7.8697045e-18 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([7.3041683e-01 1.9928497e-05 4.1158692e-04 2.6915169e-01], shape=(4,), dtype=float32)
tf.Tensor([7.4181287e-07 1.5122337e-06 2.7991882e-05 9.9996972e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9812490e-01 6.3010833e-07 1.4662177e-03 4.0821312e-04], shape=(4,), dtype=float32)
tf.Tensor([2.2252153e-03 2.2186419e-05 1.6715464e-07 9.9775249e-01], shape=(4,), dtype=float32)
tf.Tensor([1.35113209e-04 1.33983685e-05 9.30273309e-05 9.99758601e-01], shape=(4,), dtype=float32)
tf.Tensor([2.0339850e-03 6.0370093e-04 3.3036324e-01 6.6699910e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1412059e-02 9.2947106e-05 5.3710552e-05 9.8844129e-01], shape=(4,), dtype=float32)
tf.Tensor([9.7815681e-01 2.0758348e-04 9.8519204e-03 1.1783763e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9931157e-01 2.8960971e-05 4.5310151e-07 6.5895665e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9999511e-01 3.7930209e-07 1.8388954e-08 4.5423162e-06], shape=(4,), dtype=float32)
tf.Tensor([4.8206714e-01 1.8682597e-04 1.5977621e-06 5.1774448e-01], shape=(4,), dtype=float32)
tf.Tensor([4.1177973e-01 4.5648354e-04 5.4606338e-05 5.8770919e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9167573e-01 7.7131270e-05 3.3830994e-04 7.9088155e-03], shape=(4,), dtype=float32)
tf.Tensor([0.29300672 0.04288965 0.384096   0.28000763], shape=(4,), dtype=float32)
tf.Tensor([9.4681805e-01 1.3699259e-04 5.9991106e-03 4.7045842e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9997687e-01 1.5872459e-07 1.3786315e-08 2.3045792e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9707448e-01 3.9535898e-06 3.1142952e-07 2.9210858e-03], shape=(4,), dtype=float32)
tf.Tensor([3.0038791e-02 9.4720654e-06 9.6062887e-01 9.3227979e-03], shape=(4,), dtype=float32)
tf.Tensor([2.4231600e-03 1.5311329e-06 9.9726015e-01 3.1515042e-04], shape=(4,), dtype=float32)
tf.Tensor([6.7301375e-01 3.3585296e-05 7.1977815e-03 3.1975472e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0088168e-03 2.0305781e-06 2.0974576e-04 9.9877942e-01], shape=(4,), dtype=float32)
tf.Tensor([0.9783261  0.00266653 0.00404063 0.01496679], shape=(4,), dtype=float32)
tf.Tensor([9.9977881e-01 3.4834413e-06 3.5422781e-05 1.8229260e-04], shape=(4,), dtype=float32)
tf.Tensor([0.00999542 0.9705906  0.00117694 0.01823697], shape=(4,), dtype=float32)
tf.Tensor([8.7738104e-24 1.0000000e+00 7.0284257e-23 4.9935479e-14], shape=(4,), dtype=float32)
tf.Tensor([5.1210998e-03 9.8901141e-01 2.9041434e-05 5.8384631e-03], shape=(4,), dtype=float32)
tf.Tensor([6.0090097e-06 8.0831842e-06 9.9998003e-01 5.8598080e-06], shape=(4,), dtype=float32)
tf.Tensor([4.6463364e-10 9.2631408e-10 1.0000000e+00 3.4604259e-08], shape=(4,), dtype=float32)
tf.Tensor([1.5229083e-10 2.2192820e-10 1.0000000e+00 7.5483770e-09], shape=(4,), dtype=float32)
tf.Tensor([1.7842804e-09 2.6838178e-09 1.0000000e+00 7.0795913e-08], shape=(4,), dtype=float32)
tf.Tensor([1.6172021e-06 2.0179482e-06 9.9999231e-01 3.9747847e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9791682e-01 2.0227262e-03 3.7408787e-05 2.3006200e-05], shape=(4,), dtype=float32)
tf.Tensor([1.3100023e-12 4.7293006e-11 1.0000000e+00 1.3077445e-09], shape=(4,), dtype=float32)
tf.Tensor([4.2148559e-11 8.6620302e-09 9.9997413e-01 2.5895159e-05], shape=(4,), dtype=float32)
tf.Tensor([1.5164065e-12 7.3229200e-11 1.0000000e+00 2.1312156e-09], shape=(4,), dtype=float32)
tf.Tensor([5.5360255e-11 4.4360725e-08 1.0000000e+00 1.3043169e-08], shape=(4,), dtype=float32)
tf.Tensor([2.3966224e-06 3.4500015e-05 9.9996185e-01 1.1780774e-06], shape=(4,), dtype=float32)
tf.Tensor([1.7908540e-04 8.2111943e-01 1.4815334e-05 1.7868660e-01], shape=(4,), dtype=float32)
tf.Tensor([4.7709807e-03 5.1601834e-05 6.0817943e-06 9.9517143e-01], shape=(4,), dtype=float32)
tf.Tensor([2.0011910e-04 2.9445780e-05 7.8557299e-05 9.9969184e-01], shape=(4,), dtype=float32)
tf.Tensor([6.7970433e-07 7.6690339e-06 4.2146414e-07 9.9999124e-01], shape=(4,), dtype=float32)
tf.Tensor([9.7641296e-04 8.5489564e-06 1.4340524e-06 9.9901366e-01], shape=(4,), dtype=float32)
tf.Tensor([8.3876848e-06 3.0972044e-06 7.3149749e-08 9.9998844e-01], shape=(4,), dtype=float32)
tf.Tensor([3.9698006e-07 1.3883505e-05 3.7613277e-06 9.9998194e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0519868e-02 2.6492542e-06 1.4987100e-08 9.8947740e-01], shape=(4,), dtype=float32)
tf.Tensor([3.3728213e-03 3.1194609e-04 4.7436735e-04 9.9584085e-01], shape=(4,), dtype=float32)
tf.Tensor([7.1016801e-09 7.7894788e-11 1.2854127e-15 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([9.0065759e-01 1.4795147e-05 1.6770283e-04 9.9159911e-02], shape=(4,), dtype=float32)
tf.Tensor([5.8384785e-06 4.6629366e-06 3.6187199e-04 9.9962753e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9846268e-01 2.0331156e-06 3.8180067e-04 1.1534515e-03], shape=(4,), dtype=float32)
tf.Tensor([3.0473720e-02 2.1457465e-05 2.7711446e-06 9.6950209e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9461373e-04 4.9696346e-06 3.9044378e-05 9.9976140e-01], shape=(4,), dtype=float32)
tf.Tensor([0.07574019 0.01006129 0.6575903  0.25660816], shape=(4,), dtype=float32)
tf.Tensor([1.3683991e-02 1.0624409e-04 7.9339028e-05 9.8613048e-01], shape=(4,), dtype=float32)
tf.Tensor([6.8759063e-04 6.4438784e-05 8.5684924e-06 9.9923950e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9988455e-01 1.1526679e-06 4.5065704e-08 1.1418139e-04], shape=(4,), dtype=float32)
tf.Tensor([9.99994159e-01 4.73780148e-07 1.17796075e-08 5.42672660e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9621403e-01 2.4827143e-05 4.2941176e-07 3.7606773e-03], shape=(4,), dtype=float32)
tf.Tensor([2.1565810e-01 1.3285011e-04 6.8655048e-05 7.8414041e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9581337e-01 2.7193499e-04 7.6972746e-04 3.1449490e-03], shape=(4,), dtype=float32)
tf.Tensor([0.01222447 0.0034297  0.96313477 0.02121118], shape=(4,), dtype=float32)
tf.Tensor([8.8005292e-01 6.5025629e-04 7.2601810e-02 4.6694968e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9999851e-01 1.0614507e-07 5.3179701e-08 1.2552061e-06], shape=(4,), dtype=float32)
tf.Tensor([9.7300553e-01 5.2745728e-04 4.6600194e-06 2.6462374e-02], shape=(4,), dtype=float32)
tf.Tensor([9.8922348e-01 3.7370904e-05 5.7273903e-03 5.0117900e-03], shape=(4,), dtype=float32)
tf.Tensor([2.3068528e-01 3.9879065e-05 7.6412505e-01 5.1498818e-03], shape=(4,), dtype=float32)
tf.Tensor([5.7618988e-01 7.4047202e-05 5.0329342e-02 3.7340674e-01], shape=(4,), dtype=float32)
tf.Tensor([1.01788156e-01 4.58004033e-05 8.52951765e-01 4.52142097e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9990302e-01 2.4915635e-06 3.1805605e-06 9.1269263e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9957860e-01 5.5520172e-06 5.9816295e-05 3.5598336e-04], shape=(4,), dtype=float32)
tf.Tensor([4.4424967e-03 9.9260670e-01 5.0377770e-04 2.4471884e-03], shape=(4,), dtype=float32)
tf.Tensor([4.4886513e-24 1.0000000e+00 2.2086884e-23 2.5294019e-13], shape=(4,), dtype=float32)
tf.Tensor([0.03543778 0.88487077 0.01489517 0.06479624], shape=(4,), dtype=float32)
tf.Tensor([3.0012468e-05 7.2144699e-06 9.9996203e-01 6.7117827e-07], shape=(4,), dtype=float32)
tf.Tensor([2.3231627e-12 1.3620076e-10 1.0000000e+00 7.7366691e-09], shape=(4,), dtype=float32)
tf.Tensor([5.2859401e-11 8.9905078e-10 1.0000000e+00 4.7936133e-08], shape=(4,), dtype=float32)
tf.Tensor([7.865688e-10 4.514324e-09 9.999991e-01 8.739235e-07], shape=(4,), dtype=float32)
tf.Tensor([7.1443140e-10 3.7921944e-07 9.9999964e-01 1.0734568e-07], shape=(4,), dtype=float32)
tf.Tensor([9.9966496e-01 2.9298902e-04 3.2544223e-05 9.4720262e-06], shape=(4,), dtype=float32)
tf.Tensor([3.0508047e-11 2.0187561e-10 1.0000000e+00 3.7687677e-08], shape=(4,), dtype=float32)
tf.Tensor([7.7377327e-11 5.3415756e-09 9.9999565e-01 4.2355009e-06], shape=(4,), dtype=float32)
tf.Tensor([5.4596012e-11 3.0260475e-10 1.0000000e+00 1.3069435e-08], shape=(4,), dtype=float32)
tf.Tensor([4.8065957e-13 4.1513898e-10 1.0000000e+00 9.8678968e-11], shape=(4,), dtype=float32)
tf.Tensor([4.3739448e-05 1.4361805e-05 9.9993390e-01 7.9959409e-06], shape=(4,), dtype=float32)
tf.Tensor([1.3514698e-04 8.8719028e-01 1.9947855e-05 1.1265459e-01], shape=(4,), dtype=float32)
tf.Tensor([1.57503933e-01 1.12091424e-04 5.73084253e-06 8.42378259e-01], shape=(4,), dtype=float32)
tf.Tensor([7.7447305e-03 2.8646650e-04 2.2541570e-04 9.9174345e-01], shape=(4,), dtype=float32)
tf.Tensor([4.7840722e-04 5.4069010e-06 5.9053647e-08 9.9951625e-01], shape=(4,), dtype=float32)
tf.Tensor([4.8314632e-04 5.8089167e-06 2.4625422e-07 9.9951082e-01], shape=(4,), dtype=float32)
tf.Tensor([1.7685104e-04 1.2389308e-05 9.2376104e-07 9.9980986e-01], shape=(4,), dtype=float32)
tf.Tensor([8.9769111e-07 8.5994789e-06 1.1194206e-06 9.9998939e-01], shape=(4,), dtype=float32)
tf.Tensor([5.9270533e-06 2.0473600e-08 3.7165940e-10 9.9999398e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1612571e-15 9.9151993e-01 1.7438430e-13 8.4800776e-03], shape=(4,), dtype=float32)
tf.Tensor([3.3997423e-11 4.2786938e-10 8.8414289e-16 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([9.04863596e-01 1.48745885e-05 1.69947598e-04 9.49515626e-02], shape=(4,), dtype=float32)
tf.Tensor([1.0538772e-05 9.3207859e-07 1.9642684e-04 9.9979210e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9777025e-01 6.9857731e-07 1.7376140e-03 4.9136596e-04], shape=(4,), dtype=float32)
tf.Tensor([1.5536223e-02 2.9345078e-05 2.9017349e-07 9.8443413e-01], shape=(4,), dtype=float32)
tf.Tensor([1.7159824e-05 2.7590509e-05 2.5820019e-04 9.9969703e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00224237 0.00168821 0.5351783  0.46089116], shape=(4,), dtype=float32)
tf.Tensor([7.4082189e-03 1.6547028e-05 3.6389103e-08 9.9257529e-01], shape=(4,), dtype=float32)
tf.Tensor([7.6585572e-04 2.6463906e-04 2.5227375e-04 9.9871719e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9951333e-01 2.9198063e-05 8.0290675e-07 4.5664454e-04], shape=(4,), dtype=float32)
tf.Tensor([8.9211106e-02 3.6351852e-05 1.5868530e-06 9.1075099e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9176395e-01 4.5582976e-05 7.1151914e-07 8.1897834e-03], shape=(4,), dtype=float32)
tf.Tensor([1.1896617e-06 1.0086864e-06 6.2786359e-07 9.9999720e-01], shape=(4,), dtype=float32)
tf.Tensor([9.0360677e-01 7.6079549e-04 1.8124239e-03 9.3820050e-02], shape=(4,), dtype=float32)
tf.Tensor([0.08969826 0.05592858 0.7468052  0.107568  ], shape=(4,), dtype=float32)
tf.Tensor([8.6446226e-01 7.0751237e-04 7.8987949e-02 5.5842232e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9987280e-01 1.8649580e-07 2.4515565e-08 1.2707607e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9999535e-01 5.1367505e-07 2.4057604e-06 1.7572205e-06], shape=(4,), dtype=float32)
tf.Tensor([8.9791131e-01 1.1348616e-04 3.5902563e-02 6.6072524e-02], shape=(4,), dtype=float32)
tf.Tensor([8.3814207e-03 7.4360291e-06 9.8844159e-01 3.1695205e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9954545e-01 4.8194528e-07 4.2408123e-05 4.1150159e-04], shape=(4,), dtype=float32)
tf.Tensor([1.09653108e-01 6.53528405e-05 7.70302534e-01 1.19978994e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9976140e-01 7.1942627e-06 3.0458965e-05 2.0095198e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9982876e-01 1.4016664e-06 9.9014624e-06 1.5989457e-04], shape=(4,), dtype=float32)
tf.Tensor([8.2823227e-04 9.5775527e-01 7.4045896e-04 4.0676180e-02], shape=(4,), dtype=float32)
tf.Tensor([4.2495629e-24 1.0000000e+00 1.6703764e-23 2.7209777e-13], shape=(4,), dtype=float32)
tf.Tensor([2.1058409e-03 9.8717457e-01 2.6160415e-05 1.0693419e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9998868e-01 7.9404003e-07 2.0937262e-06 8.4651492e-06], shape=(4,), dtype=float32)
tf.Tensor([4.2559140e-10 7.3148942e-10 1.0000000e+00 4.0499014e-08], shape=(4,), dtype=float32)
tf.Tensor([4.5601728e-10 3.7115908e-10 1.0000000e+00 1.5442165e-08], shape=(4,), dtype=float32)
tf.Tensor([8.5575630e-11 2.4632738e-09 9.9999964e-01 4.8145569e-07], shape=(4,), dtype=float32)
tf.Tensor([4.8537277e-06 2.3420229e-05 9.9995869e-01 1.3107235e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9851644e-01 1.3835741e-04 2.6215387e-06 1.3426228e-03], shape=(4,), dtype=float32)
tf.Tensor([5.2762916e-12 5.9807000e-11 1.0000000e+00 3.3265863e-09], shape=(4,), dtype=float32)
tf.Tensor([3.1224580e-12 3.2675955e-09 9.9999696e-01 2.9418211e-06], shape=(4,), dtype=float32)
tf.Tensor([1.3606175e-11 2.0563702e-10 1.0000000e+00 1.0715302e-08], shape=(4,), dtype=float32)
tf.Tensor([4.4881512e-11 1.8406279e-09 1.0000000e+00 1.5197357e-09], shape=(4,), dtype=float32)
tf.Tensor([1.9555760e-07 1.7223936e-05 9.9998099e-01 1.5178251e-06], shape=(4,), dtype=float32)
tf.Tensor([5.7673403e-14 9.9915135e-01 1.2371959e-09 8.4867136e-04], shape=(4,), dtype=float32)
tf.Tensor([9.2415721e-04 7.0064116e-06 2.4143505e-06 9.9906641e-01], shape=(4,), dtype=float32)
tf.Tensor([9.7480273e-01 1.9669632e-04 4.8354625e-05 2.4952313e-02], shape=(4,), dtype=float32)
tf.Tensor([1.1209794e-05 2.8384234e-06 1.8738804e-07 9.9998587e-01], shape=(4,), dtype=float32)
tf.Tensor([8.8032454e-02 4.8752314e-05 1.3493633e-06 9.1191751e-01], shape=(4,), dtype=float32)
tf.Tensor([2.6298751e-04 5.7625930e-05 4.4202434e-07 9.9967885e-01], shape=(4,), dtype=float32)
tf.Tensor([3.8850203e-06 3.6787610e-06 4.1669279e-07 9.9999207e-01], shape=(4,), dtype=float32)
tf.Tensor([2.8256622e-07 4.1683332e-09 1.1914156e-11 9.9999976e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00239391 0.00129651 0.38679636 0.60951316], shape=(4,), dtype=float32)
tf.Tensor([2.9539542e-06 1.2111191e-08 7.5851908e-11 9.9999708e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9996114e-01 2.0951875e-08 1.8017731e-08 3.8850882e-05], shape=(4,), dtype=float32)
tf.Tensor([6.4893202e-06 3.8238063e-06 3.8318307e-04 9.9960649e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9833882e-01 5.5308669e-07 1.3001527e-03 3.6043843e-04], shape=(4,), dtype=float32)
tf.Tensor([3.3146042e-01 2.7855000e-04 5.0504063e-05 6.6821057e-01], shape=(4,), dtype=float32)
tf.Tensor([7.8436089e-05 2.8027611e-05 2.0009167e-04 9.9969345e-01], shape=(4,), dtype=float32)
tf.Tensor([0.01055445 0.00727263 0.821113   0.16105989], shape=(4,), dtype=float32)
tf.Tensor([5.4506212e-03 1.2961005e-04 6.8159185e-05 9.9435163e-01], shape=(4,), dtype=float32)
tf.Tensor([2.3408509e-03 9.0429945e-05 6.9967867e-04 9.9686909e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9990600e-01 1.8578356e-06 5.5801493e-08 9.2073817e-05], shape=(4,), dtype=float32)
tf.Tensor([2.4688900e-02 1.8103476e-05 7.0190640e-07 9.7529233e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9215585e-01 6.4848515e-04 3.3263546e-05 7.1624923e-03], shape=(4,), dtype=float32)
tf.Tensor([3.5698572e-04 1.6414517e-06 5.9257803e-07 9.9964082e-01], shape=(4,), dtype=float32)
tf.Tensor([8.6456448e-01 1.6890379e-04 1.3987017e-03 1.3386792e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9604851e-01 1.7869372e-05 1.7079385e-07 3.9335201e-03], shape=(4,), dtype=float32)
tf.Tensor([0.9497683  0.0032877  0.04279824 0.00414582], shape=(4,), dtype=float32)
tf.Tensor([9.6563715e-01 3.8396058e-05 1.6259488e-05 3.4308232e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9957359e-01 8.6340765e-07 4.3597534e-08 4.2547012e-04], shape=(4,), dtype=float32)
tf.Tensor([1.29829928e-01 1.16511874e-04 8.05576742e-01 6.44767359e-02], shape=(4,), dtype=float32)
tf.Tensor([1.9678616e-04 6.8557284e-07 9.9965072e-01 1.5186668e-04], shape=(4,), dtype=float32)
tf.Tensor([9.1741902e-01 7.0055453e-06 5.9618463e-04 8.1977829e-02], shape=(4,), dtype=float32)
tf.Tensor([4.1135550e-03 5.8022820e-06 1.9576123e-03 9.9392307e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9997938e-01 1.8385437e-06 1.4771368e-06 1.7371089e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9970549e-01 3.0553877e-06 3.2548600e-05 2.5879388e-04], shape=(4,), dtype=float32)
tf.Tensor([7.8630366e-04 9.3634677e-01 7.7175139e-04 6.2095266e-02], shape=(4,), dtype=float32)
tf.Tensor([6.0730686e-24 1.0000000e+00 4.2513535e-23 1.6341187e-13], shape=(4,), dtype=float32)
tf.Tensor([3.1132871e-02 8.9856493e-01 6.7152811e-05 7.0235029e-02], shape=(4,), dtype=float32)
tf.Tensor([2.1338165e-02 5.8510638e-04 9.7777373e-01 3.0297719e-04], shape=(4,), dtype=float32)
tf.Tensor([1.1462128e-12 6.4083981e-11 1.0000000e+00 6.8604007e-09], shape=(4,), dtype=float32)
tf.Tensor([3.9936667e-09 1.3901532e-09 9.9999994e-01 7.9749178e-08], shape=(4,), dtype=float32)
tf.Tensor([1.2278404e-07 1.4742003e-08 9.9999368e-01 6.1661353e-06], shape=(4,), dtype=float32)
tf.Tensor([1.5904645e-08 1.1856591e-06 9.9999487e-01 3.9614397e-06], shape=(4,), dtype=float32)
tf.Tensor([9.7863442e-01 7.2724110e-04 2.0330202e-02 3.0813838e-04], shape=(4,), dtype=float32)
tf.Tensor([1.6629760e-13 9.4680383e-12 1.0000000e+00 6.6926487e-10], shape=(4,), dtype=float32)
tf.Tensor([2.0364843e-11 2.4294613e-09 9.9999934e-01 6.6724209e-07], shape=(4,), dtype=float32)
tf.Tensor([3.3864087e-10 1.9323161e-09 1.0000000e+00 5.1967721e-08], shape=(4,), dtype=float32)
tf.Tensor([3.1528638e-12 2.5018685e-09 1.0000000e+00 9.2895807e-09], shape=(4,), dtype=float32)
tf.Tensor([2.1558972e-02 4.6825060e-03 9.7318965e-01 5.6873978e-04], shape=(4,), dtype=float32)
tf.Tensor([1.1995042e-11 4.1711799e-04 8.0102053e-10 9.9958295e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3494089e-01 9.4277770e-05 5.3663348e-06 8.6495954e-01], shape=(4,), dtype=float32)
tf.Tensor([4.6209558e-03 4.3432421e-05 3.6356802e-04 9.9497199e-01], shape=(4,), dtype=float32)
tf.Tensor([2.4490289e-03 6.6190558e-05 6.2276864e-05 9.9742258e-01], shape=(4,), dtype=float32)
tf.Tensor([6.6158951e-05 4.0655908e-05 2.0554023e-06 9.9989110e-01], shape=(4,), dtype=float32)
tf.Tensor([2.4407779e-04 5.8090562e-05 3.4585995e-07 9.9969745e-01], shape=(4,), dtype=float32)
tf.Tensor([3.9746570e-05 7.8871817e-06 6.2610656e-07 9.9995178e-01], shape=(4,), dtype=float32)
tf.Tensor([1.01411636e-07 4.76389772e-09 8.01144654e-12 1.00000000e+00], shape=(4,), dtype=float32)
