tf.Tensor([3.7571881e-02 1.3397689e-04 1.2399416e-04 9.6217012e-01], shape=(4,), dtype=float32)
tf.Tensor([7.9102129e-01 1.6599398e-07 4.1054454e-06 2.0897453e-01], shape=(4,), dtype=float32)
tf.Tensor([6.491052e-03 9.954719e-07 5.249120e-04 9.929831e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9891263e-01 3.4960550e-07 8.3889469e-04 2.4805294e-04], shape=(4,), dtype=float32)
tf.Tensor([3.8655600e-01 6.0310631e-05 1.2980809e-06 6.1338246e-01], shape=(4,), dtype=float32)
tf.Tensor([1.4975881e-06 1.6610207e-05 3.6767044e-04 9.9961424e-01], shape=(4,), dtype=float32)
tf.Tensor([0.10708162 0.0011965  0.32553342 0.5661885 ], shape=(4,), dtype=float32)
tf.Tensor([8.4547838e-03 1.4778309e-03 4.3840537e-05 9.9002349e-01], shape=(4,), dtype=float32)
tf.Tensor([5.9812760e-01 1.8778788e-04 7.9868987e-02 3.2181570e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9994290e-01 9.2545963e-07 2.0200810e-06 5.4090386e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9910992e-01 2.7296048e-06 3.3925488e-08 8.8730088e-04], shape=(4,), dtype=float32)
tf.Tensor([9.7353184e-01 2.4812907e-02 4.3713328e-04 1.2181449e-03], shape=(4,), dtype=float32)
tf.Tensor([3.6904880e-01 3.4245415e-05 8.6356185e-06 6.3090831e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1725614e-01 7.9921744e-04 4.8153037e-01 4.1428796e-04], shape=(4,), dtype=float32)
tf.Tensor([0.21362966 0.02597235 0.72615    0.03424796], shape=(4,), dtype=float32)
tf.Tensor([0.5161788  0.01927862 0.41083512 0.05370741], shape=(4,), dtype=float32)
tf.Tensor([9.3378210e-01 3.4399505e-03 6.2777877e-02 9.1254584e-08], shape=(4,), dtype=float32)
tf.Tensor([9.0410864e-01 2.9276638e-05 1.0425119e-06 9.5861115e-02], shape=(4,), dtype=float32)
tf.Tensor([6.7288661e-01 5.0225397e-05 3.2592753e-03 3.2380393e-01], shape=(4,), dtype=float32)
tf.Tensor([5.4534429e-01 1.4596295e-05 4.5126539e-01 3.3757177e-03], shape=(4,), dtype=float32)
tf.Tensor([7.8615361e-01 1.4381457e-05 1.8528349e-03 2.1197923e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0247037e-01 4.6391269e-06 1.5958037e-03 4.9592918e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8296505e-01 2.8801110e-04 1.5562102e-04 1.6591325e-02], shape=(4,), dtype=float32)
tf.Tensor([9.6660101e-01 2.6573340e-04 4.8641537e-04 3.2646872e-02], shape=(4,), dtype=float32)
tf.Tensor([2.6237147e-03 9.9536920e-01 2.9646055e-04 1.7106489e-03], shape=(4,), dtype=float32)
tf.Tensor([0.16020364 0.5048843  0.13585497 0.1990571 ], shape=(4,), dtype=float32)
tf.Tensor([1.0089260e-03 9.9668467e-01 8.6094306e-06 2.2978291e-03], shape=(4,), dtype=float32)
tf.Tensor([1.9578214e-05 6.2579602e-05 9.9965441e-01 2.6352267e-04], shape=(4,), dtype=float32)
tf.Tensor([1.7941836e-04 9.0411582e-08 9.9981725e-01 3.3023400e-06], shape=(4,), dtype=float32)
tf.Tensor([3.4363449e-02 6.5491753e-05 9.6534181e-01 2.2929652e-04], shape=(4,), dtype=float32)
tf.Tensor([4.3204218e-01 3.6290471e-06 5.0127059e-01 6.6683643e-02], shape=(4,), dtype=float32)
tf.Tensor([7.0658652e-04 1.2463394e-06 9.9927431e-01 1.7848866e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9989855e-01 6.2793821e-05 6.7674991e-06 3.1839561e-05], shape=(4,), dtype=float32)
tf.Tensor([5.2314321e-05 8.4909850e-08 9.9992716e-01 2.0425794e-05], shape=(4,), dtype=float32)
tf.Tensor([1.9211937e-01 1.2913854e-07 8.0744332e-01 4.3715400e-04], shape=(4,), dtype=float32)
tf.Tensor([3.0426922e-13 1.6114119e-11 1.0000000e+00 1.9491520e-10], shape=(4,), dtype=float32)
tf.Tensor([1.4526681e-04 1.2820186e-01 8.7155759e-01 9.5288837e-05], shape=(4,), dtype=float32)
tf.Tensor([4.0258899e-01 1.8126016e-02 5.7927823e-01 6.7282608e-06], shape=(4,), dtype=float32)
tf.Tensor([2.7437246e-01 1.8016434e-04 8.9494642e-05 7.2535783e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2368067e-02 2.8564891e-05 2.8318889e-06 9.8760051e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8720998e-01 1.5830496e-04 2.4210887e-05 1.2607580e-02], shape=(4,), dtype=float32)
tf.Tensor([1.6401786e-03 2.3037137e-05 4.6191721e-07 9.9833632e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3903672e-02 1.5994647e-01 5.4442171e-07 8.2614934e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0884444e-01 5.8927981e-05 2.0027894e-05 8.9107662e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3951596e-02 1.0020251e-04 7.4880950e-07 9.8594737e-01], shape=(4,), dtype=float32)
tf.Tensor([1.4367321e-04 6.2535022e-08 1.7806480e-09 9.9985629e-01], shape=(4,), dtype=float32)
tf.Tensor([0.28977433 0.16483451 0.05769477 0.48769638], shape=(4,), dtype=float32)
tf.Tensor([1.4083558e-01 6.3597348e-05 2.5539640e-08 8.5910082e-01], shape=(4,), dtype=float32)
tf.Tensor([4.5608237e-01 5.7708089e-06 5.5716857e-05 5.4385620e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0896954e-06 1.7960292e-06 1.5265583e-04 9.9984449e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9948496e-01 2.3154865e-07 3.3866000e-04 1.7619536e-04], shape=(4,), dtype=float32)
tf.Tensor([4.5647234e-02 2.4701518e-05 3.5094222e-06 9.5432460e-01], shape=(4,), dtype=float32)
tf.Tensor([2.3720339e-05 5.8973451e-06 5.9239967e-05 9.9991119e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00123606 0.00100887 0.27969873 0.7180564 ], shape=(4,), dtype=float32)
tf.Tensor([2.8118596e-03 6.4113858e-04 3.8238129e-05 9.9650884e-01], shape=(4,), dtype=float32)
tf.Tensor([7.7541924e-01 1.6511801e-04 7.7563798e-04 2.2363997e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9833485e-01 2.4063082e-05 1.3567702e-06 5.0163966e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9982560e-01 4.2140698e-07 6.3866956e-08 1.7392289e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9831605e-01 2.8361594e-05 3.4549675e-04 1.3100693e-03], shape=(4,), dtype=float32)
tf.Tensor([6.1028724e-04 1.2023636e-02 3.0052931e-07 9.8736584e-01], shape=(4,), dtype=float32)
tf.Tensor([7.3440695e-01 7.1370756e-05 8.4659038e-04 2.6467511e-01], shape=(4,), dtype=float32)
tf.Tensor([0.07261525 0.00144855 0.9089896  0.01694662], shape=(4,), dtype=float32)
tf.Tensor([0.8129425  0.00452315 0.1389858  0.04354852], shape=(4,), dtype=float32)
tf.Tensor([9.9573880e-01 4.1081388e-03 1.5057775e-04 2.4591409e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9981523e-01 4.2569008e-07 2.2567621e-08 1.8433669e-04], shape=(4,), dtype=float32)
tf.Tensor([4.7974932e-01 5.0187728e-06 5.1156342e-01 8.6821383e-03], shape=(4,), dtype=float32)
tf.Tensor([5.0772852e-01 2.2785164e-06 4.9136055e-01 9.0871117e-04], shape=(4,), dtype=float32)
tf.Tensor([5.1241869e-01 2.6716928e-06 4.2372441e-05 4.8753631e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1318878e-01 1.9857165e-05 4.5910415e-01 2.7687242e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9532551e-01 8.2983868e-05 1.4746364e-04 4.4440459e-03], shape=(4,), dtype=float32)
tf.Tensor([7.6664364e-01 3.1759197e-04 1.1682666e-03 2.3187053e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9965218e-03 9.9684393e-01 1.7462883e-04 9.8498072e-04], shape=(4,), dtype=float32)
tf.Tensor([0.16028748 0.5049398  0.10252183 0.23225091], shape=(4,), dtype=float32)
tf.Tensor([0.06933781 0.838776   0.0431677  0.04871851], shape=(4,), dtype=float32)
tf.Tensor([9.8765981e-01 5.3903699e-04 1.0492219e-02 1.3089365e-03], shape=(4,), dtype=float32)
tf.Tensor([3.3333868e-04 7.1418606e-07 9.9201518e-01 7.6507740e-03], shape=(4,), dtype=float32)
tf.Tensor([1.8413542e-07 3.9489625e-10 9.9999982e-01 1.6819293e-08], shape=(4,), dtype=float32)
tf.Tensor([3.3007009e-04 6.3728148e-05 9.9890864e-01 6.9762114e-04], shape=(4,), dtype=float32)
tf.Tensor([0.17374113 0.09976386 0.7235533  0.00294169], shape=(4,), dtype=float32)
tf.Tensor([9.9961960e-01 6.4188767e-05 2.7839182e-05 2.8838680e-04], shape=(4,), dtype=float32)
tf.Tensor([3.1161778e-07 3.1771463e-09 9.9999893e-01 8.1087910e-07], shape=(4,), dtype=float32)
tf.Tensor([6.4184237e-03 3.2266567e-09 9.9357814e-01 3.4441816e-06], shape=(4,), dtype=float32)
tf.Tensor([1.5527778e-04 8.8261668e-06 9.9983537e-01 5.2285219e-07], shape=(4,), dtype=float32)
tf.Tensor([1.8397105e-11 3.6020217e-10 1.0000000e+00 8.4643098e-10], shape=(4,), dtype=float32)
tf.Tensor([1.7048278e-05 6.3613639e-05 9.9991781e-01 1.5169668e-06], shape=(4,), dtype=float32)
tf.Tensor([1.4006769e-03 1.1270540e-01 9.8795761e-07 8.8589299e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3559695e-01 5.3140797e-05 4.2304822e-07 8.6434948e-01], shape=(4,), dtype=float32)
tf.Tensor([6.933892e-05 2.268641e-05 5.468429e-05 9.998534e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2338439e-02 5.6391209e-02 2.8899233e-04 9.3098128e-01], shape=(4,), dtype=float32)
tf.Tensor([4.8137084e-01 2.9537949e-01 4.7489834e-06 2.2324495e-01], shape=(4,), dtype=float32)
tf.Tensor([8.9336073e-01 2.7212329e-04 1.1398037e-03 1.0522729e-01], shape=(4,), dtype=float32)
tf.Tensor([0.4671286  0.00702231 0.00451596 0.52133316], shape=(4,), dtype=float32)
tf.Tensor([3.3067656e-05 7.1931163e-09 1.0716935e-10 9.9996698e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0699329e-01 3.3419492e-04 2.4015199e-04 4.9243236e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3336143e-06 7.5881065e-11 1.5904947e-15 9.9999869e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1459563e-01 1.9004547e-05 1.0890038e-03 4.8429629e-01], shape=(4,), dtype=float32)
tf.Tensor([1.67529890e-03 5.49813308e-07 1.07339565e-05 9.98313427e-01], shape=(4,), dtype=float32)
tf.Tensor([9.5730507e-01 8.5129184e-05 1.6403155e-04 4.2445771e-02], shape=(4,), dtype=float32)
tf.Tensor([3.0266829e-02 3.6327296e-04 1.5150778e-05 9.6935475e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0103178e-06 1.3821807e-05 3.0422435e-04 9.9968094e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4365800e-04 1.9996535e-04 1.3067548e-01 8.6818099e-01], shape=(4,), dtype=float32)
tf.Tensor([1.6214071e-03 1.0139280e-05 1.5019042e-08 9.9836850e-01], shape=(4,), dtype=float32)
tf.Tensor([2.3698998e-03 6.1131496e-04 5.6859324e-07 9.9701822e-01], shape=(4,), dtype=float32)
tf.Tensor([0.45198357 0.0006209  0.00070322 0.5466923 ], shape=(4,), dtype=float32)
tf.Tensor([9.99897361e-01 4.99493865e-07 3.86025611e-08 1.02121856e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9765348e-01 2.4334873e-05 4.3160520e-07 2.3218060e-03], shape=(4,), dtype=float32)
tf.Tensor([2.6038492e-01 8.2136285e-05 2.2429500e-03 7.3729002e-01], shape=(4,), dtype=float32)
tf.Tensor([7.6954073e-01 4.3010175e-05 5.4140599e-04 2.2987485e-01], shape=(4,), dtype=float32)
tf.Tensor([4.59005496e-05 1.47998969e-06 1.15250174e-07 9.99952555e-01], shape=(4,), dtype=float32)
tf.Tensor([0.011928   0.02918382 0.00419259 0.9546956 ], shape=(4,), dtype=float32)
tf.Tensor([9.9999082e-01 3.0893756e-07 1.8215875e-08 8.9156019e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9919266e-01 1.4108485e-06 8.0279598e-08 8.0589502e-04], shape=(4,), dtype=float32)
tf.Tensor([4.4465899e-01 3.3344128e-05 5.1851720e-01 3.6790434e-02], shape=(4,), dtype=float32)
tf.Tensor([3.6690435e-01 4.3249543e-06 6.3149869e-01 1.5925579e-03], shape=(4,), dtype=float32)
tf.Tensor([8.3465695e-01 7.6032702e-06 1.5553602e-04 1.6517992e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0974780e-01 7.2355040e-05 2.4038331e-01 2.4979654e-01], shape=(4,), dtype=float32)
tf.Tensor([0.7418816  0.18126789 0.00120146 0.07564905], shape=(4,), dtype=float32)
tf.Tensor([9.8989618e-01 3.4233694e-06 8.2508358e-04 9.2753572e-03], shape=(4,), dtype=float32)
tf.Tensor([5.070399e-03 9.848157e-01 5.871205e-04 9.526690e-03], shape=(4,), dtype=float32)
tf.Tensor([0.1603457  0.5049956  0.06918868 0.26547006], shape=(4,), dtype=float32)
tf.Tensor([0.13712463 0.7781062  0.06905315 0.01571602], shape=(4,), dtype=float32)
tf.Tensor([3.3952831e-06 3.4861346e-06 9.9999130e-01 1.8398393e-06], shape=(4,), dtype=float32)
tf.Tensor([3.8284846e-03 3.5464705e-06 9.8973799e-01 6.4299782e-03], shape=(4,), dtype=float32)
tf.Tensor([1.4680098e-01 2.7510984e-04 8.4787369e-01 5.0502340e-03], shape=(4,), dtype=float32)
tf.Tensor([4.9725696e-01 4.9237045e-05 5.0000280e-01 2.6909360e-03], shape=(4,), dtype=float32)
tf.Tensor([3.1079489e-06 1.6785158e-06 9.9999225e-01 3.0259748e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9963713e-01 1.4998420e-04 2.0070979e-06 2.1088756e-04], shape=(4,), dtype=float32)
tf.Tensor([4.4610765e-04 1.8889880e-07 9.9955213e-01 1.5609722e-06], shape=(4,), dtype=float32)
tf.Tensor([2.4500772e-01 1.5579553e-07 7.5448233e-01 5.0976186e-04], shape=(4,), dtype=float32)
tf.Tensor([2.5318221e-13 1.5875197e-11 1.0000000e+00 1.8986800e-10], shape=(4,), dtype=float32)
tf.Tensor([1.3175836e-02 5.9440039e-02 9.2734975e-01 3.4464589e-05], shape=(4,), dtype=float32)
tf.Tensor([3.9957690e-01 1.0052102e-04 6.0031581e-01 6.7966539e-06], shape=(4,), dtype=float32)
tf.Tensor([0.00174791 0.5916678  0.01474568 0.39183858], shape=(4,), dtype=float32)
tf.Tensor([1.3311152e-01 5.3864867e-05 6.8517414e-07 8.6683393e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9048051e-03 2.2389038e-05 1.9921908e-04 9.9787354e-01], shape=(4,), dtype=float32)
tf.Tensor([4.0819249e-01 4.4465636e-05 4.3984543e-05 5.9171909e-01], shape=(4,), dtype=float32)
tf.Tensor([1.7602390e-02 5.7371046e-02 1.7801794e-05 9.2500877e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2493105e-01 7.7723867e-05 3.4291468e-05 8.7495697e-01], shape=(4,), dtype=float32)
tf.Tensor([5.7286362e-04 3.0612355e-07 5.9407473e-08 9.9942678e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2858671e-03 1.0241645e-08 1.8583060e-10 9.9871409e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00137767 0.01405898 0.49860606 0.48595726], shape=(4,), dtype=float32)
tf.Tensor([4.9187206e-02 5.7336783e-06 2.2110065e-09 9.5080709e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9287453e-01 1.2851823e-06 1.9806446e-05 5.0710446e-01], shape=(4,), dtype=float32)
tf.Tensor([2.7422724e-02 3.7030523e-07 1.7389773e-05 9.7255957e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9948496e-01 2.3154865e-07 3.3866000e-04 1.7619536e-04], shape=(4,), dtype=float32)
tf.Tensor([1.6827451e-01 1.4563890e-04 2.5831316e-05 8.3155406e-01], shape=(4,), dtype=float32)
tf.Tensor([9.6230024e-06 1.4124764e-05 1.1797382e-04 9.9985832e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00346946 0.01587612 0.2974285  0.6832259 ], shape=(4,), dtype=float32)
tf.Tensor([1.3164806e-01 9.3981645e-05 2.7067983e-07 8.6825764e-01], shape=(4,), dtype=float32)
tf.Tensor([7.67144859e-02 8.54786485e-05 1.19300276e-01 8.03899765e-01], shape=(4,), dtype=float32)
tf.Tensor([6.883433e-01 6.004619e-05 2.485152e-06 3.115942e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9998510e-01 9.4407751e-06 2.0062728e-08 5.4041116e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9684262e-01 3.2237408e-04 1.9134360e-04 2.6436318e-03], shape=(4,), dtype=float32)
tf.Tensor([6.8251532e-01 9.6600561e-06 7.6009167e-07 3.1747425e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4069624e-01 1.0298243e-02 3.0762178e-04 4.8697866e-02], shape=(4,), dtype=float32)
tf.Tensor([2.95752257e-01 1.07462145e-03 1.25277775e-05 7.03160584e-01], shape=(4,), dtype=float32)
tf.Tensor([9.1632342e-01 2.8357771e-04 5.4003574e-02 2.9389393e-02], shape=(4,), dtype=float32)
tf.Tensor([9.99998093e-01 1.06867624e-07 5.32547375e-08 1.78131575e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9995083e-01 4.3083429e-07 1.0656333e-06 4.7730347e-05], shape=(4,), dtype=float32)
tf.Tensor([8.6249244e-01 7.3294024e-05 3.2704800e-02 1.0472941e-01], shape=(4,), dtype=float32)
tf.Tensor([9.0072906e-01 8.5199345e-06 8.5918963e-02 1.3343432e-02], shape=(4,), dtype=float32)
tf.Tensor([5.0561243e-01 1.4319638e-06 3.0779414e-05 4.9435538e-01], shape=(4,), dtype=float32)
tf.Tensor([5.5418748e-01 3.0816322e-05 3.9069596e-01 5.5085696e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9907023e-01 4.8619873e-05 8.6350209e-04 1.7721957e-05], shape=(4,), dtype=float32)
tf.Tensor([8.8649994e-01 5.1328557e-04 7.2072266e-04 1.1226606e-01], shape=(4,), dtype=float32)
tf.Tensor([4.0882551e-03 9.9084377e-01 4.2359892e-04 4.6443995e-03], shape=(4,), dtype=float32)
tf.Tensor([3.6127672e-03 5.0319844e-01 5.0352005e-06 4.9318373e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0692171e-03 9.9372393e-01 1.5543927e-05 5.1913052e-03], shape=(4,), dtype=float32)
tf.Tensor([1.1448340e-07 1.1489557e-05 9.9997634e-01 1.2060880e-05], shape=(4,), dtype=float32)
tf.Tensor([1.7941836e-04 9.0411582e-08 9.9981725e-01 3.3023400e-06], shape=(4,), dtype=float32)
tf.Tensor([1.0293204e-09 1.2720345e-09 9.9999952e-01 5.2730184e-07], shape=(4,), dtype=float32)
tf.Tensor([2.1188819e-06 1.5770137e-08 9.9999416e-01 3.8074147e-06], shape=(4,), dtype=float32)
tf.Tensor([6.6354710e-01 9.3969924e-05 3.3550224e-01 8.5670606e-04], shape=(4,), dtype=float32)
tf.Tensor([3.3718187e-01 2.1127618e-03 6.6017199e-01 5.3341774e-04], shape=(4,), dtype=float32)
tf.Tensor([2.3989415e-08 3.9621830e-11 1.0000000e+00 2.6347766e-09], shape=(4,), dtype=float32)
tf.Tensor([1.0662087e-02 5.0214881e-09 9.8933506e-01 2.8732284e-06], shape=(4,), dtype=float32)
tf.Tensor([1.7560347e-05 1.5928392e-09 9.9996281e-01 1.9618659e-05], shape=(4,), dtype=float32)
tf.Tensor([3.5191429e-04 2.0343706e-02 9.7393858e-01 5.3658229e-03], shape=(4,), dtype=float32)
tf.Tensor([1.2764796e-06 1.5650277e-05 9.9997437e-01 8.6782038e-06], shape=(4,), dtype=float32)
tf.Tensor([2.8859219e-01 5.8100348e-05 7.3685624e-05 7.1127605e-01], shape=(4,), dtype=float32)
tf.Tensor([6.0111824e-03 1.3467084e-05 6.4339033e-06 9.9396896e-01], shape=(4,), dtype=float32)
tf.Tensor([5.3508920e-03 1.7268391e-04 6.3290980e-05 9.9441320e-01], shape=(4,), dtype=float32)
tf.Tensor([5.3235408e-02 1.9132647e-06 6.6389340e-08 9.4676262e-01], shape=(4,), dtype=float32)
tf.Tensor([1.7752473e-01 1.1434278e-01 3.8059279e-06 7.0812875e-01], shape=(4,), dtype=float32)
tf.Tensor([1.6541649e-01 3.2047029e-03 4.9453129e-06 8.3137381e-01], shape=(4,), dtype=float32)
tf.Tensor([1.5365747e-02 4.0260002e-06 5.0330658e-07 9.8462975e-01], shape=(4,), dtype=float32)
tf.Tensor([3.1385387e-06 5.7127021e-08 1.4925452e-09 9.9999678e-01], shape=(4,), dtype=float32)
tf.Tensor([2.8956342e-01 1.6832589e-04 2.0915158e-01 5.0111669e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1145814e-04 2.0595999e-05 9.5127228e-07 9.9986696e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9167261e-01 1.2844617e-06 1.8877987e-05 5.0830722e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8135895e-04 6.2516790e-07 1.1131884e-05 9.9980688e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9898887e-01 3.3619898e-07 7.8887987e-04 2.2192165e-04], shape=(4,), dtype=float32)
tf.Tensor([7.0482865e-02 3.0291104e-03 9.7580387e-06 9.2647827e-01], shape=(4,), dtype=float32)
tf.Tensor([3.54549957e-05 1.45705044e-05 1.00458165e-04 9.99849498e-01], shape=(4,), dtype=float32)
tf.Tensor([0.00447332 0.03012295 0.3099871  0.6554166 ], shape=(4,), dtype=float32)
tf.Tensor([8.5731307e-03 1.1231513e-03 5.8250782e-05 9.9024552e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0729260e-02 3.9146282e-05 6.4550195e-06 9.4922507e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9994874e-01 9.3278737e-07 2.0217765e-06 4.8319715e-05], shape=(4,), dtype=float32)
tf.Tensor([9.5099294e-01 1.1160066e-03 1.1450597e-06 4.7889899e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9710751e-01 1.5096321e-04 1.7783881e-04 2.5637376e-03], shape=(4,), dtype=float32)
tf.Tensor([6.8086648e-01 7.0417072e-03 3.7613685e-05 3.1205419e-01], shape=(4,), dtype=float32)
tf.Tensor([7.8882563e-01 4.1934106e-04 1.5500867e-03 2.0920488e-01], shape=(4,), dtype=float32)
tf.Tensor([2.6734885e-02 1.1561985e-02 6.4291982e-07 9.6170247e-01], shape=(4,), dtype=float32)
tf.Tensor([0.8895184  0.00148807 0.07175922 0.03723433], shape=(4,), dtype=float32)
tf.Tensor([9.9864638e-01 3.5815833e-07 9.2378443e-08 1.3531516e-03], shape=(4,), dtype=float32)
tf.Tensor([9.0735024e-01 8.5907178e-03 1.4799310e-05 8.4044278e-02], shape=(4,), dtype=float32)
tf.Tensor([6.1213905e-01 6.3612628e-05 2.1721995e-03 3.8562515e-01], shape=(4,), dtype=float32)
tf.Tensor([9.1391087e-01 8.2226616e-06 7.2684459e-02 1.3396465e-02], shape=(4,), dtype=float32)
tf.Tensor([7.4259925e-01 2.6016587e-06 3.4548173e-04 2.5705266e-01], shape=(4,), dtype=float32)
tf.Tensor([5.3836727e-01 1.3008624e-05 4.5922604e-01 2.3936566e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9917334e-01 2.6978530e-06 8.0776308e-04 1.6223952e-05], shape=(4,), dtype=float32)
tf.Tensor([6.5959483e-01 3.3652165e-04 1.0112952e-03 3.3905736e-01], shape=(4,), dtype=float32)
tf.Tensor([2.7200133e-03 9.9417579e-01 3.6280294e-04 2.7413920e-03], shape=(4,), dtype=float32)
tf.Tensor([4.3489723e-03 5.0152534e-01 2.5334941e-06 4.9412316e-01], shape=(4,), dtype=float32)
tf.Tensor([4.1590426e-02 8.8758671e-01 7.8720390e-05 7.0744097e-02], shape=(4,), dtype=float32)
tf.Tensor([6.6493154e-01 3.3665675e-04 3.3437610e-01 3.5574299e-04], shape=(4,), dtype=float32)
tf.Tensor([8.9807302e-04 3.2241672e-07 9.9909770e-01 3.9070264e-06], shape=(4,), dtype=float32)
tf.Tensor([2.7081350e-02 7.4640311e-06 9.7289205e-01 1.9171619e-05], shape=(4,), dtype=float32)
tf.Tensor([0.00220203 0.0030666  0.97807354 0.01665788], shape=(4,), dtype=float32)
tf.Tensor([0.3803178  0.04078004 0.40949026 0.16941184], shape=(4,), dtype=float32)
tf.Tensor([6.3959815e-02 4.4002276e-04 9.3476129e-01 8.3879044e-04], shape=(4,), dtype=float32)
tf.Tensor([1.2561763e-13 4.9978346e-12 1.0000000e+00 3.4015407e-10], shape=(4,), dtype=float32)
tf.Tensor([1.3877281e-04 6.5445587e-09 9.9985021e-01 1.1040217e-05], shape=(4,), dtype=float32)
tf.Tensor([2.7390035e-02 2.2667840e-03 9.7032785e-01 1.5359603e-05], shape=(4,), dtype=float32)
tf.Tensor([5.2135059e-05 3.3492498e-08 9.9994779e-01 1.4863482e-08], shape=(4,), dtype=float32)
tf.Tensor([9.9992466e-01 2.1968046e-05 2.2206336e-06 5.1132200e-05], shape=(4,), dtype=float32)
tf.Tensor([1.7817578e-01 1.8022300e-04 8.3379986e-05 8.2156062e-01], shape=(4,), dtype=float32)
tf.Tensor([4.0097322e-04 3.4355344e-06 1.1436944e-06 9.9959451e-01], shape=(4,), dtype=float32)
tf.Tensor([2.5225220e-02 7.1087823e-05 2.4472996e-05 9.7467917e-01], shape=(4,), dtype=float32)
tf.Tensor([5.72633371e-06 5.20618632e-05 1.05813315e-05 9.99931693e-01], shape=(4,), dtype=float32)
tf.Tensor([6.5830696e-01 2.5664418e-04 1.1271636e-06 3.4143522e-01], shape=(4,), dtype=float32)
tf.Tensor([1.22979954e-01 6.23213491e-05 2.63511683e-05 8.76931369e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3159171e-01 1.7201530e-05 4.8638913e-06 8.6838627e-01], shape=(4,), dtype=float32)
tf.Tensor([3.880183e-01 6.280656e-06 7.486361e-08 6.119753e-01], shape=(4,), dtype=float32)
tf.Tensor([1.09371915e-01 8.09765115e-05 3.90614748e-01 4.99932289e-01], shape=(4,), dtype=float32)
tf.Tensor([2.65401042e-07 1.13993204e-10 2.48845892e-16 9.99999762e-01], shape=(4,), dtype=float32)
tf.Tensor([4.5119596e-01 7.4697600e-06 8.4611303e-05 5.4871202e-01], shape=(4,), dtype=float32)
tf.Tensor([3.2546225e-06 1.0824008e-06 9.7576907e-05 9.9989808e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9025977e-01 2.3094564e-05 1.5488655e-04 9.5622502e-03], shape=(4,), dtype=float32)
tf.Tensor([2.8809063e-02 2.5825339e-05 1.1384828e-06 9.7116399e-01], shape=(4,), dtype=float32)
tf.Tensor([3.0710111e-05 1.3899868e-05 9.7426790e-05 9.9985790e-01], shape=(4,), dtype=float32)
tf.Tensor([2.1379571e-03 1.0416170e-04 4.7866765e-01 5.1909024e-01], shape=(4,), dtype=float32)
